"directors","titleType","genres","numVotes","weightedRating"
"nm0387890","tvSeries","Documentary",22,7
"nm0387890","tvSeries","Reality-TV",13,7.5
"nm0387890","tvSeries","Sport",126,8.6
"nm0391557","tvSeries","Action,Thriller",673,6.2
"nm0393776","tvSeries","Thriller",2952,6.7
"nm0394053","tvSeries","Comedy",12,7.2
"nm0394280","tvSeries","Action,Crime,Drama",1316,5.6
"nm0395776","tvSeries","Documentary",59,5.6
"nm0398107","tvSeries","Comedy",38,7.6
"nm0398107","tvSeries","Comedy",40,7.7
"nm0398107","tvSeries","Comedy,Western",1436,7.7
"nm0398575","tvSeries","Comedy,Drama",10,7.4
"nm0398575","tvSeries","Comedy,Romance",136,7.1
"nm0398575","tvSeries","Crime",24,4.9
"nm0399392","tvSeries","Comedy,Drama",26,7.3
"nm0399392","tvSeries","Drama",154,7.2
"nm0400071","tvSeries","Documentary,Reality-TV,Sport",6167,8.2
"nm0401982","tvSeries","Comedy",312,3.5
"nm0401982","tvSeries","Comedy",1507,6.4
"nm0401982","tvSeries","Comedy,Drama",1380,7.1
"nm0402870","tvSeries","Music,Reality-TV",19,9.5
"nm0402870","tvSeries","Reality-TV",39,3.2
"nm0402870","tvSeries","Reality-TV",41,3.9
"nm0403541","tvSeries","Comedy",897,7.3
"nm0406177","tvSeries","Drama,Talk-Show",8,7.2
"nm0407067","tvSeries","Drama,Fantasy,Horror",6573,7.2
"nm0411236","tvSeries","Crime,Drama",32,6.5
"nm0412048","tvSeries","Family",18,8.3
"nm0412517","tvSeries","Drama,Romance",10,7.8
"nm0412607","tvSeries","Animation",53,6
"nm0412607","tvSeries","Animation,Comedy,Drama",549,7.5
"nm0412607","tvSeries","Animation,Comedy,Fantasy",356,6.1
"nm0412607","tvSeries","Animation,Comedy,Fantasy",432,7.1
"nm0412607","tvSeries","Animation,Comedy,Music",63,5.8
"nm0412824","tvSeries","Crime,Drama,Mystery",48,5.9
"nm0414025","tvSeries","Documentary",57,7.9
"nm0414337","tvSeries","Comedy",1183,6.6
"nm0414505","tvSeries","Animation,Comedy",15,7.5
"nm0415714","tvSeries","Crime,Drama,Mystery",295,6.9
"nm0418394","tvSeries","Documentary",106,8.6
"nm0418784","tvSeries","Drama,Short",6,7.2
"nm0418784","tvSeries","Horror",2313,7.5
"nm0419158","tvSeries","Comedy",9,7.6
"nm0419884","tvSeries","Comedy",125,6.9
"nm0419884","tvSeries","Comedy",156,6.4
"nm0419884","tvSeries","Comedy",317,6.7
"nm0420817","tvSeries","Crime",66,9.5
"nm0420817","tvSeries","Drama,History",22424,9.6
"nm0421259","tvSeries","Documentary",9,7
"nm0421259","tvSeries","Documentary",14,8.2
"nm0421259","tvSeries","History",8,8.8
"nm0423646","tvSeries","Biography,Music",929,7.7
"nm0426183","tvSeries","Comedy",154,6.3
"nm0426183","tvSeries","Comedy",740,5.6
"nm0427551","tvSeries","Action,Animation",42,6
"nm0427551","tvSeries","Animation,Fantasy,Sci-Fi",229,7.5
"nm0429634","tvSeries","Drama",10,7.7
"nm0429734","tvSeries","Comedy",153,6.5
"nm0429734","tvSeries","Comedy,Drama",114,7.4
"nm0431918","tvSeries","Animation,Biography,Comedy",1205,8.5
"nm0434298","tvSeries","Drama",2623,6.3
"nm0434298","tvSeries","Drama,Thriller",8229,7.1
"nm0438174","tvSeries","Comedy",42,5.7
"nm0438174","tvSeries","Comedy,Drama,Music",10,8.1
"nm0438707","tvSeries","Drama,War",57,5.5
"nm0438707","tvSeries","History",255,7.4
"nm0438731","tvSeries","Adventure,Crime,Drama",171,4.2
"nm0438731","tvSeries","Comedy",43,6.2
"nm0438731","tvSeries","Comedy",295,5.6
"nm0438731","tvSeries","Drama",861,7
"nm0438731","tvSeries","Drama,Mystery",1029,7.8
"nm0439178","tvSeries","Adventure,Romance",80,7
"nm0439739","tvSeries","Animation,Comedy,Family",1303,4.6
"nm0440859","tvSeries","Crime",114,8.3
"nm0440859","tvSeries","Crime,Documentary",67,7.5
"nm0440859","tvSeries","Crime,Documentary,Drama",168,7.8
"nm0440859","tvSeries","Reality-TV",19,6.9
"nm0443153","tvSeries","Comedy",4620,8.3
"nm0445625","tvSeries","Family",19,6.6
"nm0445625","tvSeries","Reality-TV",10,7.6
"nm0445625","tvSeries","Reality-TV",25,6.6
"nm0445625","tvSeries","Reality-TV",70,6.4
"nm0445843","tvSeries","Comedy",514,6.8
"nm0445843","tvSeries","Comedy",1120,2.9
"nm0445843","tvSeries","Comedy",7997,7.2
"nm0448225","tvSeries","Comedy",11,7.9
"nm0448757","tvSeries","Drama",11,4.6
"nm0451867","tvSeries","History",150,5.3
"nm0452858","tvSeries","Action,Animation,Comedy",37,5.5
"nm0456087","tvSeries","Comedy,Reality-TV",7,4.4
"nm0456087","tvSeries","Comedy,Reality-TV",2296,7.7
"nm0456239","tvSeries","Documentary",7,9.7
"nm0458722","tvSeries","Comedy,Family",14,4.6
"nm0459964","tvSeries","Biography,Documentary",5,7
"nm0460172","tvSeries","Documentary",52,7.4
"nm0460172","tvSeries","News",42,7.3
"nm0460323","tvSeries","Drama",13,6.7
"nm0460534","tvSeries","Documentary",69,7.8
"nm0460534","tvSeries","Documentary,Reality-TV",94,8.1
"nm0461536","tvSeries","Family",7,5
"nm0461536","tvSeries","Game-Show,Talk-Show",13,8.5
"nm0461536","tvSeries","Musical",39,6.6
"nm0463715","tvSeries","Crime,Thriller",144,7.5
"nm0465617","tvSeries","Drama",27,7.2
"nm0465617","tvSeries","Thriller",117,7
"nm0465941","tvSeries","Thriller",78,7.5
"nm0470081","tvSeries","Drama,History,Romance",415,7.4
"nm0470658","tvSeries","Crime,Drama,Mystery",108,7.3
"nm0470676","tvSeries","Animation",14,7.3
"nm0470676","tvSeries","Comedy,Horror,Thriller",41,7.7
"nm0470676","tvSeries","Documentary",15,7.5
"nm0470676","tvSeries","Drama",30,5.6
"nm0470676","tvSeries","Reality-TV",13,3.1
"nm0470676","tvSeries","Reality-TV",17,7.4
"nm0470676","tvSeries","Reality-TV",19,6.1
"nm0470676","tvSeries","Reality-TV",25,5.8
"nm0470676","tvSeries","Reality-TV",26,7.4
"nm0470676","tvSeries","Reality-TV",706,6.7
"nm0470676","tvSeries","Reality-TV",2365,3.2
"nm0470676","tvSeries","Talk-Show",442,7.1
"nm0471086","tvSeries","Drama,Thriller",2693,7.4
"nm0476663","tvSeries","Action,Animation,Comedy",885,5
"nm0476663","tvSeries","Animation,Comedy,Romance",489,6.7
"nm0476663","tvSeries","Animation,Drama,Romance",401,7.2
"nm0481587","tvSeries","Comedy",10,5.5
"nm0482774","tvSeries","Comedy,Drama,Game-Show",9,6.5
"nm0482774","tvSeries","Comedy,Drama,Romance",15,7.4
"nm0482774","tvSeries","Drama",9,8.4
"nm0482774","tvSeries","Drama,Romance",12,9
"nm0483302","tvSeries","Comedy",17,5.2
"nm0483770","tvSeries","Crime,Drama",57,6.8
"nm0485878","tvSeries","Drama",20,5.8
"nm0486994","tvSeries","Crime,Mystery,Thriller",85,6.3
"nm0490133","tvSeries","Comedy",14,4
"nm0490133","tvSeries","Comedy",15,6.9
"nm0490133","tvSeries","Comedy",69,7.1
"nm0490640","tvSeries","Action,Adventure,Animation",61,8.2
"nm0490792","tvSeries","Comedy",21,5.5
"nm0492784","tvSeries","Animation,Comedy",743,4.9
"nm0493441","tvSeries","Comedy",4286,7.8
"nm0493894","tvSeries","Comedy",87,3.3
"nm0494558","tvSeries","Drama",14,6.8
"nm0495734","tvSeries","Animation",12,8.3
"nm0495734","tvSeries","Animation",18,8.2
"nm0496417","tvSeries","Comedy",126,7
"nm0496417","tvSeries","Comedy",348,4.6
"nm0498561","tvSeries","Crime,Documentary",46,6
"nm0498561","tvSeries","Documentary",5,7.8
"nm0498561","tvSeries","Documentary,History",12,7.3
"nm0498677","tvSeries","Comedy,Family,Music",7,7.6
"nm0500444","tvSeries","Comedy",264,4.2
"nm0500867","tvSeries","Mystery,Sci-Fi,Thriller",442,6.9
"nm0500867","tvSeries","Thriller",279,7.2
"nm0504642","tvSeries","Adventure,Animation,Drama",23285,8.4
"nm0504642","tvSeries","Thriller",165,3.3
"nm0505660","tvSeries","Documentary",76,5.2
"nm0505842","tvSeries","Comedy",195,5
"nm0507746","tvSeries","Reality-TV",7,6.4
"nm0507746","tvSeries","Reality-TV",10,5.7
"nm0508025","tvSeries","Action",587,6.3
"nm0509633","tvSeries","Crime,Drama,Sci-Fi",7773,7.8
"nm0510358","tvSeries","Adventure,Documentary",21,7.2
"nm0511460","tvSeries","Comedy",74,6.2
"nm0511582","tvSeries","Adventure,Family,Fantasy",68,7.4
"nm0511849","tvSeries","Comedy",22,7.1
"nm0512647","tvSeries","Drama,Thriller",15,6.6
"nm0513754","tvSeries","Comedy",9,4
"nm0513754","tvSeries","Comedy",266,6.1
"nm0513754","tvSeries","Comedy",3310,6.2
"nm0513754","tvSeries","Comedy,Crime",6869,6.8
"nm0517665","tvSeries","Comedy",5,8.8
"nm0517665","tvSeries","Comedy",30,6.8
"nm0517665","tvSeries","Family",22,8.4
"nm0517665","tvSeries","Family",88,9
"nm0517777","tvSeries","Reality-TV",49,9
"nm0519117","tvSeries","Adult",9,6
"nm0519117","tvSeries","Adult",11,6.2
"nm0519117","tvSeries","Adult",15,7.3
"nm0519117","tvSeries","Adult",18,6
"nm0519117","tvSeries","Adult",20,7.5
"nm0523276","tvSeries","Comedy",54,6.3
"nm0523509","tvSeries","Action,Adventure,Comedy",162,7.3
"nm0523509","tvSeries","Comedy",24,7.4
"nm0528186","tvSeries","Drama,Horror",40,5.5
"nm0528308","tvSeries","Reality-TV",11,7.4
"nm0528308","tvSeries","Reality-TV",23,2.9
"nm0528308","tvSeries","Reality-TV",26,7.7
"nm0528308","tvSeries","Reality-TV",159,7.4
"nm0528508","tvSeries","Mystery",28,8.5
"nm0528508","tvSeries","Mystery",101,8.2
"nm0528508","tvSeries","Mystery",161,8.3
"nm0528963","tvSeries","Comedy",45,6.9
"nm0531296","tvSeries","Comedy",43,6.7
"nm0531954","tvSeries","Comedy,Drama",4940,6.8
"nm0531954","tvSeries","Crime,Drama,Thriller",300,5.7
"nm0533559","tvSeries","Comedy,Fantasy",68795,8.1
"nm0537199","tvSeries","Talk-Show",30,5.6
"nm0537199","tvSeries","Talk-Show",62,8
"nm0538883","tvSeries","Action,Adventure,Sci-Fi",212,5.6
"nm0540949","tvSeries","Crime",113,3.8
"nm0540949","tvSeries","Crime",194,7.2
"nm0540949","tvSeries","Drama",9,4.4
"nm0541562","tvSeries","Comedy",4324,5
"nm0542498","tvSeries","Action,Adventure,Drama",1276,6.3
"nm0542642","tvSeries","Drama",59,7
"nm0542960","tvSeries","Action,Crime,Drama",505,6.3
"nm0543647","tvSeries","Crime,Drama,History",414,8.7
"nm0545416","tvSeries","Biography,Comedy,Documentary",8,7.6
"nm0546153","tvSeries","Crime",45,7.6
"nm0546153","tvSeries","Mystery,Reality-TV,Sci-Fi",948,7.3
"nm0547800","tvSeries","Comedy,Romance",3794,8
"nm0548474","tvSeries","Drama,Romance",17,4.7
"nm0548648","tvSeries","Action,Adventure,Comedy",123,6.8
"nm0548648","tvSeries","Comedy,Drama",145,6
"nm0554880","tvSeries","Comedy",113,6.2
"nm0557857","tvSeries","Comedy",14,7.3
"nm0558094","tvSeries","Crime,Drama",1269,8.1
"nm0559285","tvSeries","Action,Drama,Romance",2297,8.9
"nm0560308","tvSeries","Drama",19,6.3
"nm0561879","tvSeries","Action,Thriller",190,4.8
"nm0563039","tvSeries","Comedy",21,3.6
"nm0563814","tvSeries","Comedy,Drama,Family",177,6
"nm0563814","tvSeries","Drama",18,7.9
"nm0565063","tvSeries","Reality-TV,Romance",726,5.1
"nm0565214","tvSeries","Game-Show,Short,Sport",50,8.3
"nm0567126","tvSeries","Comedy",322,8.6
"nm0568019","tvSeries","Talk-Show",14,7.3
"nm0568019","tvSeries","Talk-Show",16,3.3
"nm0568192","tvSeries","Crime,Mystery",177,6.8
"nm0568840","tvSeries","Comedy",27,7
"nm0568840","tvSeries","Comedy",196,7.8
"nm0571935","tvSeries","Comedy,Talk-Show",76,6.3
"nm0573732","tvSeries","Action,Adventure,Family",245,4.9
"nm0575318","tvSeries","Crime,Drama,Thriller",2173,7.5
"nm0578465","tvSeries","Comedy",7,8.7
"nm0578465","tvSeries","Comedy",50,7.6
"nm0578958","tvSeries","Comedy",39,7.1
"nm0578958","tvSeries","Comedy,Talk-Show",22,4.6
"nm0578958","tvSeries","Musical",42,8.2
"nm0578958","tvSeries","Talk-Show",67,6.7
"nm0580726","tvSeries","Family",50,7
"nm0583444","tvSeries","Comedy",12,3
"nm0583444","tvSeries","Comedy,Drama",70,6.9
"nm0584014","tvSeries","Action,Adventure,Animation",329,8.3
"nm0584014","tvSeries","Animation,Family",61,5.9
"nm0584630","tvSeries","Crime,Thriller",279,7.4
"nm0586198","tvSeries","Comedy,Crime",202,3
"nm0586281","tvSeries","Drama",12,8.1
"nm0590790","tvSeries","Action,Adventure,Family",4943,5.6
"nm0593838","tvSeries","Action,Adventure,Animation",1114,4.7
"nm0594084","tvSeries","Action,Animation,Sci-Fi",676,7.5
"nm0594084","tvSeries","Animation",43,7.3
"nm0595101","tvSeries","Animation,Comedy",59,3.5
"nm0595101","tvSeries","Animation,Horror,Short",1013,2.4
"nm0595136","tvSeries","Comedy",38,8
"nm0595506","tvSeries","Drama,Thriller",74,6.6
"nm0597671","tvSeries","Animation",16,7.8
"nm0598706","tvSeries","Documentary",10,7.2
"nm0600546","tvSeries","Comedy,Drama",1414,7.4
"nm0603294","tvSeries","Drama",26,7.6
"nm0606130","tvSeries","Adventure,Drama,History",46,5.6
"nm0607701","tvSeries","Comedy",137,7.3
"nm0608017","tvSeries","Comedy",1871,7.8
"nm0608017","tvSeries","Comedy",2436,7.8
"nm0611679","tvSeries","Thriller",1303,6.6
"nm0611833","tvSeries","Adventure,Biography,Drama",195,7.3
"nm0612244","tvSeries","Short",86,6.5
"nm0614222","tvSeries","Action,Animation,Fantasy",5737,7.6
"nm0614672","tvSeries","Comedy",472,7.2
"nm0614672","tvSeries","Comedy",695,5.1
"nm0614682","tvSeries","Documentary",1260,8
"nm0617023","tvSeries","Drama,Family,Fantasy",209,6.4
"nm0617352","tvSeries","Comedy",757,8.1
"nm0617407","tvSeries","Comedy,Crime",277,6.8
"nm0617451","tvSeries","Comedy",72,6.6
"nm0618996","tvSeries","Comedy,Drama",33,5.9
"nm0619851","tvSeries","Biography,Drama,History",49,6
"nm0622350","tvSeries","Action,Crime,Drama",6,7.8
"nm0623937","tvSeries","Crime",1277,8
"nm0624477","tvSeries","Adventure,Crime,Drama",6,6.7
"nm0628646","tvSeries","Game-Show",12,6.4
"nm0628646","tvSeries","Reality-TV",44,7.7
"nm0628646","tvSeries","Reality-TV",121,7.4
"nm0628646","tvSeries","Reality-TV",331,6.2
"nm0629152","tvSeries","Comedy",904,7.1
"nm0630112","tvSeries","Drama,Romance,Sci-Fi",861,6.2
"nm0630524","tvSeries","Drama,Horror,Sci-Fi",4076,7.9
"nm0632464","tvSeries","Crime,Drama,Thriller",234,7.7
"nm0632763","tvSeries","Action,Animation,Comedy",796,7.7
"nm0632763","tvSeries","Action,Animation,Fantasy",313,7.2
"nm0633729","tvSeries","Comedy,Drama",14,7.1
"nm0635620","tvSeries","Game-Show",28,6.7
"nm0635620","tvSeries","Game-Show",429,6.7
"nm0635620","tvSeries","Game-Show,Music",695,6
"nm0635620","tvSeries","Game-Show,Reality-TV",64,6.2
"nm0635620","tvSeries","Reality-TV",3803,7.7
"nm0635620","tvSeries","Sport",77,3.7
"nm0635620","tvSeries","Talk-Show",165,6.6
"nm0636116","tvSeries","Family",6,9.4
"nm0638189","tvSeries","Comedy",92,7.2
"nm0638189","tvSeries","Comedy,Drama",65,7.4
"nm0638189","tvSeries","Drama",16,5.8
"nm0638189","tvSeries","Drama",19,7.2
"nm0638189","tvSeries","Drama",89,6.6
"nm0638271","tvSeries","Family,Sci-Fi",198,6.9
"nm0638324","tvSeries","Drama",434,5.6
"nm0643664","tvSeries","Animation,Family,Fantasy",95,7.8
"nm0644397","tvSeries","Crime,Drama,Mystery",31,9.1
"nm0646019","tvSeries","Comedy",14,8
"nm0646019","tvSeries","Comedy,Crime,Game-Show",23,7.5
"nm0646019","tvSeries","Comedy,Sport",57,8.3
"nm0646019","tvSeries","Talk-Show",65,5.8
"nm0646019","tvSeries","Talk-Show",125,6.6
"nm0646409","tvSeries","Comedy,Drama",370,8.2
"nm0646678","tvSeries","Comedy,Family,History",516,8
"nm0646678","tvSeries","Drama",90,8
"nm0646987","tvSeries","Crime,Mystery,Romance",262,7.1
"nm0648464","tvSeries","Action,Adventure,Animation",281,6.5
"nm0648464","tvSeries","Animation,Crime,Mystery",223,6.3
"nm0650233","tvSeries","Action",41,7.6
"nm0650233","tvSeries","Drama",26,7.5
"nm0650568","tvSeries","Comedy",17,6
"nm0651369","tvSeries","Comedy",7,6.1
"nm0651369","tvSeries","Comedy",16,4.2
"nm0651369","tvSeries","Comedy",23,3.2
"nm0651369","tvSeries","Comedy",32,6.2
"nm0651369","tvSeries","Comedy,Talk-Show",12,8.4
"nm0651622","tvSeries","Reality-TV",15,7.8
"nm0651622","tvSeries","Reality-TV",21,6.8
"nm0651900","tvSeries","Action,Sci-Fi",106,5.3
"nm0652969","tvSeries","Comedy",59,6.6
"nm0652969","tvSeries","Game-Show,Music,Reality-TV",783,5.3
"nm0657632","tvSeries","Comedy",30,5
"nm0657632","tvSeries","Comedy,Talk-Show",6,4.4
"nm0663882","tvSeries","Reality-TV",20,4.4
"nm0665889","tvSeries","Comedy",23,6.7
"nm0666548","tvSeries","Action,Animation,Fantasy",87,7.6
"nm0667182","tvSeries","Comedy,Short",22,7
"nm0668350","tvSeries","Drama",135,6.1
"nm0669120","tvSeries","Family",186,6.3
"nm0669120","tvSeries","Family,Game-Show",41,6.3
"nm0669120","tvSeries","Reality-TV",19,6.6
"nm0669120","tvSeries","Reality-TV",28,4.3
"nm0669120","tvSeries","Reality-TV",30,7.1
"nm0669120","tvSeries","Reality-TV",43,6.1
"nm0669120","tvSeries","Reality-TV",63,7
"nm0669120","tvSeries","Reality-TV",144,6.3
"nm0669120","tvSeries","Reality-TV",166,4
"nm0669120","tvSeries","Reality-TV",276,5.5
"nm0669120","tvSeries","Reality-TV,Short",39,4.8
"nm0669120","tvSeries","Short",80,5.8
"nm0671210","tvSeries","Adventure,Drama,Short",1331,5.9
"nm0674301","tvSeries","Biography",9,7.4
"nm0674301","tvSeries","Documentary",6,6.4
"nm0674301","tvSeries","Documentary",13,8.1
"nm0674439","tvSeries","Talk-Show",23,3
"nm0674439","tvSeries","Talk-Show",37,5.8
"nm0680580","tvSeries","Documentary",10,9.1
"nm0680580","tvSeries","Documentary",16,7.3
"nm0680580","tvSeries","Documentary",46,7.1
"nm0680580","tvSeries","Documentary",52,8.7
"nm0680580","tvSeries","Documentary",61,7.6
"nm0682126","tvSeries","Comedy",3867,6.8
"nm0682126","tvSeries","Comedy,Music",285,6.5
"nm0683758","tvSeries","Crime",50,6.8
"nm0687390","tvSeries","Comedy",6,5.2
"nm0687390","tvSeries","Game-Show",284,4.8
"nm0687964","tvSeries","Drama",24,6.1
"nm0689245","tvSeries","Comedy",24,6
"nm0689245","tvSeries","Comedy",4627,8.6
"nm0689245","tvSeries","Comedy,Talk-Show",1732,7.1
"nm0689245","tvSeries","Drama",215,8.4
"nm0689245","tvSeries","Game-Show",86,7.6
"nm0689245","tvSeries","Game-Show",90,7.1
"nm0689245","tvSeries","Game-Show",603,7.8
"nm0689245","tvSeries","Reality-TV",205,5.1
"nm0689245","tvSeries","Reality-TV",212,5.2
"nm0690602","tvSeries","Crime,Drama",884,6.6
"nm0690602","tvSeries","Drama",114,7.2
"nm0692714","tvSeries","Comedy",242,7.8
"nm0694382","tvSeries","Comedy,Family,Game-Show",9,6.1
"nm0694382","tvSeries","Comedy,Family,Game-Show",12,6.9
"nm0694382","tvSeries","Comedy,Game-Show",67,5.8
"nm0694382","tvSeries","Documentary,Reality-TV",9,4.3
"nm0694382","tvSeries","Game-Show",31,8.2
"nm0694382","tvSeries","Game-Show",158,5.7
"nm0694382","tvSeries","Game-Show,Music",21,5.8
"nm0694382","tvSeries","Music",63,5.1
"nm0694382","tvSeries","Reality-TV",13,6.1
"nm0694382","tvSeries","Reality-TV",360,5
"nm0696489","tvSeries","Comedy",20,6.8
"nm0696489","tvSeries","Crime",253,8.3
"nm0696489","tvSeries","Music,Talk-Show",153,3.6
"nm0696489","tvSeries","News",131,3.6
"nm0698283","tvSeries","Crime,Drama,Mystery",148,7.7
"nm0701603","tvSeries","Crime,Drama",288,7.1
"nm0701603","tvSeries","Crime,Drama,Thriller",367,7.5
"nm0703122","tvSeries","Drama",7,5.2
"nm0703975","tvSeries","Drama,Horror,Mystery",8,8.2
"nm0705832","tvSeries","Comedy,Drama",178,6.4
"nm0715240","tvSeries","Crime",8,8
"nm0715733","tvSeries","Comedy",48,7.2
"nm0715733","tvSeries","Drama,Fantasy",156,7.1
"nm0716813","tvSeries","Comedy",124,5.2
"nm0716813","tvSeries","Drama",20,4.9
"nm0723545","tvSeries","Reality-TV",1527,6.3
"nm0726053","tvSeries","Crime",14,6.7
"nm0726152","tvSeries","Crime",11,5.8
"nm0726386","tvSeries","Action,Game-Show",6,7
"nm0726386","tvSeries","Comedy,Game-Show",10,4.9
"nm0726386","tvSeries","Comedy,Game-Show",47,7.8
"nm0726386","tvSeries","Comedy,Game-Show,Talk-Show",60,4.4
"nm0726386","tvSeries","Game-Show",8,5
"nm0726386","tvSeries","Game-Show",12,4.5
"nm0726386","tvSeries","Game-Show",15,5.8
"nm0726386","tvSeries","Game-Show",16,5.2
"nm0726386","tvSeries","Game-Show",27,3.4
"nm0726386","tvSeries","Game-Show",36,4.8
"nm0726386","tvSeries","Game-Show,Music",355,6.3
"nm0726386","tvSeries","Talk-Show",27,6.9
"nm0726472","tvSeries","Comedy",122,6.7
"nm0726472","tvSeries","Drama",217,7.1
"nm0728317","tvSeries","Action,Adventure,Animation",525,6
"nm0728317","tvSeries","Animation,Family,Sci-Fi",81,7.3
"nm0730894","tvSeries","Comedy,Game-Show",191,6.7
"nm0735416","tvSeries","Comedy",16,4.3
"nm0735416","tvSeries","Comedy",1688,8.1
"nm0735416","tvSeries","Comedy,Game-Show,News",10,7.6
"nm0735416","tvSeries","Game-Show,Reality-TV",132,6.5
"nm0735416","tvSeries","Talk-Show",70,5.4
"nm0735416","tvSeries","Talk-Show",432,1.2
"nm0739168","tvSeries","Thriller",143,5.3
"nm0740110","tvSeries","Crime,Drama,Mystery",791,7.3
"nm0742392","tvSeries","Game-Show",33,5.3
"nm0743093","tvSeries","Comedy",20,7.9
"nm0743164","tvSeries","Drama",396,7
"nm0744794","tvSeries","Documentary",15,7.2
"nm0746668","tvSeries","Crime,Drama,Thriller",92,6.9
"nm0750831","tvSeries","Comedy,Romance",1212,8
"nm0750831","tvSeries","Crime,Drama",14,6.2
"nm0750831","tvSeries","Drama,Thriller",1334,7.8
"nm0750831","tvSeries","Drama,Thriller,War",2891,7.7
"nm0754503","tvSeries","Drama",76,4.7
"nm0754503","tvSeries","Drama,Romance",34,5.6
"nm0757084","tvSeries","Action",23,7.2
"nm0757084","tvSeries","Action,Fantasy,Sci-Fi",38,8.9
"nm0758949","tvSeries","Crime,Drama,Thriller",1513,6.9
"nm0760150","tvSeries","Documentary,Family,History",116,7.5
"nm0760150","tvSeries","Family,Reality-TV",233,3.9
"nm0760150","tvSeries","Game-Show",68,6.6
"nm0760150","tvSeries","Game-Show",69,5.4
"nm0760150","tvSeries","Game-Show,Reality-TV",81,6.2
"nm0760150","tvSeries","Game-Show,Reality-TV",82,7.1
"nm0760150","tvSeries","Reality-TV",47,6.9
"nm0760150","tvSeries","Reality-TV",66,7.6
"nm0760150","tvSeries","Reality-TV",91,7.2
"nm0760150","tvSeries","Reality-TV",99,3.7
"nm0760150","tvSeries","Reality-TV",259,5.8
"nm0760150","tvSeries","Reality-TV",789,3.1
"nm0760754","tvSeries","Drama",20,5.2
"nm0760754","tvSeries","Drama",21,4.5
"nm0760754","tvSeries","Drama",28,5.4
"nm0760754","tvSeries","Drama",46,3.2
"nm0760754","tvSeries","Family,Romance",147,4.7
"nm0766218","tvSeries","Action,Adventure,Comedy",23,7.9
"nm0766263","tvSeries","Action,Drama,Mystery",40908,7.6
"nm0766649","tvSeries","Crime,Drama,Mystery",27,6.8
"nm0767203","tvSeries","Crime,Drama",25,7.3
"nm0767203","tvSeries","Drama",51,7.3
"nm0767203","tvSeries","Drama,Mystery,Thriller",259,7
"nm0767289","tvSeries","Drama",464,7
"nm0768957","tvSeries","Comedy,Mystery,Short",530,6.4
"nm0769135","tvSeries","Comedy",156,5.8
"nm0769703","tvSeries","Comedy,Drama",995,6.6
"nm0770213","tvSeries","Documentary,Family",50,6.5
"nm0771079","tvSeries","Reality-TV",16,5.9
"nm0771079","tvSeries","Reality-TV",39,5.6
"nm0771673","tvSeries","Comedy",7,6
"nm0772325","tvSeries","Comedy,Music,Talk-Show",17,6.6
"nm0772907","tvSeries","Documentary",461,6
"nm0772907","tvSeries","Documentary",2450,7.2
"nm0773630","tvSeries","Documentary",13,6.6
"nm0773768","tvSeries","Comedy",885,6.7
"nm0776932","tvSeries","Drama",97,6.5
"nm0777029","tvSeries","Comedy",23,7.4
"nm0777498","tvSeries","Documentary",402,8.7
"nm0779830","tvSeries","Drama,Mystery,Thriller",14203,7.2
"nm0781477","tvSeries","Comedy,Family",195,7.7
"nm0781673","tvSeries","Crime,Drama,Thriller",4201,7.4
"nm0782484","tvSeries","Action",6,4.5
"nm0783751","tvSeries","Drama",74,8.3
"nm0784379","tvSeries","Crime,Drama,Mystery",202,7.1
"nm0784742","tvSeries","Crime",98,7.5
"nm0784742","tvSeries","Drama",45,7.9
"nm0788426","tvSeries","Comedy",96,4.2
"nm0789166","tvSeries","Comedy",8,8
"nm0790320","tvSeries","Game-Show,Reality-TV",34,6.9
"nm0790320","tvSeries","Game-Show,Reality-TV",85,6.8
"nm0790320","tvSeries","Game-Show,Reality-TV",624,5
"nm0790320","tvSeries","Reality-TV",20,4.7
"nm0790320","tvSeries","Reality-TV",21,5.7
"nm0790320","tvSeries","Reality-TV",37,7.3
"nm0790320","tvSeries","Reality-TV",402,6.2
"nm0790746","tvSeries","Adventure,Animation,Family",265,6.5
"nm0792120","tvSeries","Drama,Romance,War",1518,7.5
"nm0793840","tvSeries","Animation,Comedy,Fantasy",526,7.2
"nm0794000","tvSeries","Animation,Drama",137,7.2
"nm0795290","tvSeries","Comedy",15,8.1
"nm0795290","tvSeries","Comedy",175,6.5
"nm0796361","tvSeries","Comedy",33,5.5
"nm0797520","tvSeries","Action,Adventure,Fantasy",68,8.2
"nm0797520","tvSeries","Comedy",9,7.4
"nm0798595","tvSeries","Drama,Western",6,6.4
"nm0800301","tvSeries","Comedy",113,4.3
"nm0800301","tvSeries","Comedy,Reality-TV",21,3.8
"nm0800301","tvSeries","Comedy,Reality-TV,Talk-Show",184,3.9
"nm0800301","tvSeries","Family,Game-Show",123,6.3
"nm0800301","tvSeries","Game-Show",16,3.7
"nm0800301","tvSeries","Music",17,7.3
"nm0800301","tvSeries","Reality-TV",64,6.9
"nm0800301","tvSeries","Reality-TV",108,6.3
"nm0800301","tvSeries","Sport,Talk-Show",120,3.3
"nm0801543","tvSeries","Drama",19,4.8
"nm0803203","tvSeries","Comedy",1880,8.3
"nm0804080","tvSeries","Thriller",2672,7.7
"nm0804227","tvSeries","Comedy,Family,Game-Show",8,6.1
"nm0804227","tvSeries","Comedy,Talk-Show",18,4.8
