"titleType","genres","startYear","weightedRating","totalVotes"
"short","Action,Comedy,Short","1977",5.3,29
"short","Action,Comedy,Short","1993",6.71762917933131,329
"short","Action,Comedy,Short","1999",3.8,11
"short","Action,Comedy,Short","2001",7.66894082680357,7402
"short","Action,Comedy,Short","2003",6.9,762
"short","Action,Comedy,Short","2006",4.7,34
"short","Action,Comedy,Short","2009",5.7,36
"short","Action,Comedy,Short","2010",4,6
"short","Action,Comedy,Short","2012",6.46521739130435,23
"short","Action,Comedy,Short","2013",7.32641509433962,53
"short","Action,Comedy,Short","2014",4.60621761658031,193
"short","Action,Comedy,Short","2015",3.28695652173913,23
"short","Action,Comedy,Short","2016",6.74823529411765,85
"short","Action,Comedy,Short","2017",7.17692307692308,65
"short","Action,Comedy,Short","2019",7.74285714285714,49
"short","Action,Comedy,Short","2020",6.9,22
"short","Action,Comedy,Short","2021",5.975,100
"short","Action,Crime,Drama","1900",5.5,566
"short","Action,Crime,Drama","2004",5.8,12
"short","Action,Crime,Drama","2005",7.4,220
"short","Action,Crime,Drama","2008",7.6,5
"short","Action,Crime,Drama","2014",6.5,619
"short","Action,Crime,Drama","2015",5.9,26
"short","Action,Crime,Drama","2016",5.9,31
"short","Action,Crime,Drama","2018",6.6,64
"short","Action,Crime,Family","1905",5.5,286
"short","Action,Crime,Horror","2008",5.1,66
"short","Action,Crime,Mystery","1915",7.06509090909091,550
"short","Action,Crime,Mystery","1916",6.99791044776119,335
"short","Action,Crime,Short","2010",5.9,155
"short","Action,Crime,Short","2017",3.8,199
"short","Action,Crime,Short","2020",7.8,25
"short","Action,Documentary,Music","2011",6.5,10
"short","Action,Drama,Family","2003",7.3,8
"short","Action,Drama,Family","2016",9.3,19
"short","Action,Drama,Fantasy","1959",3.8,7
"short","Action,Drama,History","1914",5.5,25
"short","Action,Drama,Horror","1957",3.5,16
"short","Action,Drama,Horror","1958",4.03125,16
"short","Action,Drama,Horror","2013",4.3,25
"short","Action,Drama,Horror","2014",4.9,15
"short","Action,Drama,Romance","2017",8.6,13
"short","Action,Drama,Sci-Fi","2002",5.7,32
"short","Action,Drama,Sci-Fi","2009",6.2,108
"short","Action,Drama,Sci-Fi","2015",8.6,7
"short","Action,Drama,Short","1898",4.5,21
"short","Action,Drama,Short","1901",6.1,663
"short","Action,Drama,Short","1905",5.8,138
"short","Action,Drama,Short","1908",5.4,20
"short","Action,Drama,Short","1911",5.6,343
"short","Action,Drama,Short","1998",7.5,51
"short","Action,Drama,Short","2006",6.7,51
"short","Action,Drama,Short","2007",7.7005871559633,2725
"short","Action,Drama,Short","2008",5.7,6
"short","Action,Drama,Short","2010",7.4,5
"short","Action,Drama,Short","2012",8.12830188679245,53
"short","Action,Drama,Short","2013",4.7,677
"short","Action,Drama,Short","2015",7.4,32
"short","Action,Drama,Short","2016",6.9,1461
"short","Action,Drama,Short","2019",7.2,23
"short","Action,Drama,Short","2020",8.7,147
"short","Action,Family,Sci-Fi","2006",6.8,24
"short","Action,Family,Short","2008",8.1,17
"short","Action,Fantasy,Horror","2016",8.02547770700637,314
"short","Action,Fantasy,Romance","2000",7.6,3312
"short","Action,Fantasy,Romance","2014",7.5,20
"short","Action,Fantasy,Short","2012",8.85581395348837,43
"short","Action,Fantasy,Short","2016",5.9,44
"short","Action,Fantasy,Short","2020",7.3,15
"short","Action,Horror,Sci-Fi","2015",5,39
"short","Action,Horror,Sci-Fi","2019",9.2,154
"short","Action,Horror,Sci-Fi","2021",7.5,13
"short","Action,Horror,Short","1997",5.1,20
"short","Action,Horror,Short","2003",1.1,29
"short","Action,Horror,Short","2005",6.5,41
"short","Action,Horror,Short","2009",6.3,25
"short","Action,Horror,Short","2012",5.9,27
"short","Action,Horror,Short","2014",7.7,37
"short","Action,Horror,Short","2015",5.47959183673469,147
"short","Action,Horror,Short","2016",7.82474747474747,198
"short","Action,Horror,Short","2017",1.68571428571429,49
"short","Action,Horror,Short","2019",8.9,143
"short","Action,Horror,Short","2020",9.3,13
"short","Action,Mystery,Romance","2001",7.4,5028
"short","Action,Mystery,Romance","2004",7.1,13
"short","Action,Mystery,Short","2018",8.1,164
"short","Action,Romance,Short","1908",5.7,18
"short","Action,Sci-Fi,Short","1987",6.3,30
"short","Action,Sci-Fi,Short","1998",8,49
"short","Action,Sci-Fi,Short","2001",6.7,411
"short","Action,Sci-Fi,Short","2004",6.1,663
"short","Action,Sci-Fi,Short","2006",5.8,574
"short","Action,Sci-Fi,Short","2012",5.3,130
"short","Action,Sci-Fi,Short","2014",7.63809523809524,84
"short","Action,Sci-Fi,Short","2015",7.47945205479452,73
"short","Action,Sci-Fi,Short","2016",8.1,75
"short","Action,Sci-Fi,Short","2017",6.5,24
"short","Action,Sci-Fi,Short","2018",8.3,35
"short","Action,Sci-Fi,Short","2019",6.7,426
"short","Action,Sci-Fi,Short","2020",7,11
"short","Action,Short","1908",5.60844327176781,1137
"short","Action,Short","1976",7.89409426462237,3522
"short","Action,Short","1977",6.1,8
"short","Action,Short","1982",5.9,14
"short","Action,Short","1987",6.6,13
"short","Action,Short","1994",8.8,17
"short","Action,Short","1997",6,7
"short","Action,Short","1999",6.09805825242718,103
"short","Action,Short","2001",7.09587246123608,4579
"short","Action,Short","2002",7.68611111111111,72
"short","Action,Short","2003",5.8,155
"short","Action,Short","2004",7.80545454545454,55
"short","Action,Short","2005",6.3,314
"short","Action,Short","2006",5.74670050761421,394
"short","Action,Short","2007",6.53098360655738,610
"short","Action,Short","2008",6.9,11
"short","Action,Short","2009",7.65365853658537,82
"short","Action,Short","2010",6.49010989010989,91
"short","Action,Short","2011",6.87815533980583,206
"short","Action,Short","2012",7.93333333333333,72
"short","Action,Short","2013",5.32292682926829,410
"short","Action,Short","2014",7.35333333333333,165
"short","Action,Short","2015",7.14833333333333,120
"short","Action,Short","2016",7.03961218836565,361
"short","Action,Short","2017",6.89013605442177,294
"short","Action,Short","2018",7.39873949579832,238
"short","Action,Short","2019",6.92055555555556,180
"short","Action,Short","2020",7.46140350877193,342
"short","Action,Short","2021",7.30326086956522,184
"short","Action,Short,Sport","2011",7.1,1043
"short","Action,Short,Thriller","1912",6.2,23
"short","Action,Short,Thriller","2005",6.94066666666667,1050
"short","Action,Short,Thriller","2007",7,849
"short","Action,Short,Thriller","2010",7.31063829787234,47
"short","Action,Short,Thriller","2018",7.92054794520548,73
"short","Action,Short,Thriller","2019",8.4,36
"short","Action,Short,Thriller","2021",8.42162162162162,37
"short","Action,Short,War","1897",4.4,20
"short","Action,Short,War","1908",4.6,30
"short","Action,Short,War","1912",6.5,300
"short","Action,Short,War","2000",5.8,39
"short","Action,Short,Western","1894",4.77625,80
"short","Action,Short,Western","1908",5.30769230769231,78
"short","Action,Short,Western","1911",5.2,156
"short","Action,Short,Western","1912",5.1,35
"short","Action,Short,Western","1913",6.1,837
"short","Action,Short,Western","1928",5.9,55
"short","Adult,Comedy,Short","1975",7.3,18
"short","Adult,Comedy,Short","1977",6.3,7
"short","Adult,Documentary,Short","2006",6.5,14
"short","Adult,Drama,Short","2010",4.6,134
"short","Adult,Drama,Short","2017",7.1,118
"short","Adult,Fantasy,Sci-Fi","2016",7.5,11
"short","Adult,Fantasy,Short","1976",6.2,55
"short","Adult,Short","1968",4.2,86
"short","Adult,Short","1970",6.56470588235294,34
"short","Adult,Short","1971",6.05220125786164,318
"short","Adult,Short","1972",5.1,21
"short","Adult,Short","1975",7.2,18
"short","Adult,Short","1976",7.8,12
"short","Adult,Short","1979",7.9,8
"short","Adult,Short","1985",7.5,9
