"primaryName","startYear","weightedRating","fileName"
"Tyler Perry","2006",5.25745597169884,"Tyler_Perry"
"Tyler Perry","2007",5.86289925078864,"Tyler_Perry"
"Tyler Perry","2008",5.14780756877531,"Tyler_Perry"
"Tyler Perry","2009",4.59839260598754,"Tyler_Perry"
"Tyler Perry","2010",4.71107890800299,"Tyler_Perry"
"Tyler Perry","2011",4.0328125,"Tyler_Perry"
"Tyler Perry","2012",4.97709895399426,"Tyler_Perry"
"Tyler Perry","2013",6.24163900944601,"Tyler_Perry"
"Tyler Perry","2014",5.56291165390691,"Tyler_Perry"
"Tyler Perry","2015",7.4307486631016,"Tyler_Perry"
"Tyler Perry","2016",4.68106390490761,"Tyler_Perry"
"Tyler Perry","2017",8.25470085470086,"Tyler_Perry"
"Tyler Perry","2018",5.92839362568338,"Tyler_Perry"
"Tyler Perry","2019",4.72420962688693,"Tyler_Perry"
"Tyler Perry","2020",5.93436410873836,"Tyler_Perry"
"Tyler Perry","2021",7.20084269662921,"Tyler_Perry"
"Yasuichirô Yamamoto","1997",7.16541850220264,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","1998",7.32681867535288,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","1999",7.46570743405276,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2000",7.19271986022132,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2001",6.9979517190929,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2002",7.30348567002324,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2003",7.76774595267746,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2008",6.8,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2012",7.11865079365079,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2013",6.86073059360731,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2014",6.71901408450704,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2015",7.00273556231003,"Yasuichirô_Yamamoto"
"Yasuichirô Yamamoto","2016",7.28575163398693,"Yasuichirô_Yamamoto"
