"primaryName","startYear","weightedRating","fileName"
"Lewis Brindley","2012",8.20096153846154,"Lewis_Brindley"
"Lewis Brindley","2013",8.43463035019455,"Lewis_Brindley"
"Lewis Brindley","2014",8.37484008528785,"Lewis_Brindley"
"Lewis Brindley","2016",8,"Lewis_Brindley"
"Lewis Brindley","2017",8.1,"Lewis_Brindley"
